"sample_id","id","storage_condition","reactor","filtered","RNase_treated","time_point","dilution_factor","target","task","CT","plate_id","Exp_loc","experiment"
"10R2U-Y-T22-5x","10R2U","10","R2","U","Y","T22","5","MP1","UNKNOWN","19.81549","P30","stanford_expts","5"
"10R1F-N-T1-5x","10R1F","10","R1","F","N","T1","5","MP1","UNKNOWN","16.15146","P32","stanford_expts","5"
"20R1U-N-T7-1x","20R1U","20","R1","U","N","T7","1","MP1","UNKNOWN","18.58555","P32","stanford_expts","5"
"20R1U-N-T7-1x","20R1U","20","R1","U","N","T7","1","MP1","UNKNOWN","19.23302","P32","stanford_expts","5"
"20R1U-N-T7-5x","20R1U","20","R1","U","N","T7","5","MP1","UNKNOWN","21.83275","P32","stanford_expts","5"
"20R1U-N-T7-5x","20R1U","20","R1","U","N","T7","5","MP1","UNKNOWN","21.80792","P32","stanford_expts","5"
"10R1F-N-T1-1x","10R1F","10","R1","F","N","T1","1","MP1","UNKNOWN","12.54193","P32","stanford_expts","5"
"10R1F-N-T1-1x","10R1F","10","R1","F","N","T1","1","MP1","UNKNOWN","12.50172","P32","stanford_expts","5"
"10R1F-N-T1-5x","10R1F","10","R1","F","N","T1","5","MP1","UNKNOWN","15.8651","P32","stanford_expts","5"
"10R1F-N-T3-5x","10R1F","10","R1","F","N","T3","5","MP1","UNKNOWN","16.65671","P32","stanford_expts","5"
"20R1U-N-T14-1x","20R1U","20","R1","U","N","T14","1","MP1","UNKNOWN","24.77376","P32","stanford_expts","5"
"20R1U-N-T14-1x","20R1U","20","R1","U","N","T14","1","MP1","UNKNOWN","24.835","P32","stanford_expts","5"
"20R1U-N-T14-5x","20R1U","20","R1","U","N","T14","5","MP1","UNKNOWN","27.9675","P32","stanford_expts","5"
"20R1U-N-T14-5x","20R1U","20","R1","U","N","T14","5","MP1","UNKNOWN","27.97432","P32","stanford_expts","5"
"10R1F-N-T3-1x","10R1F","10","R1","F","N","T3","1","MP1","UNKNOWN","12.973","P32","stanford_expts","5"
"10R1F-N-T3-1x","10R1F","10","R1","F","N","T3","1","MP1","UNKNOWN","12.95294","P32","stanford_expts","5"
"10R1F-N-T3-5x","10R1F","10","R1","F","N","T3","5","MP1","UNKNOWN","16.64135","P32","stanford_expts","5"
"10R1F-N-T7-5x","10R1F","10","R1","F","N","T7","5","MP1","UNKNOWN","17.18438","P32","stanford_expts","5"
"20R1U-N-T29-1x","20R1U","20","R1","U","N","T29","1","MP1","UNKNOWN","32.67734","P32","stanford_expts","5"
"20R1U-N-T29-1x","20R1U","20","R1","U","N","T29","1","MP1","UNKNOWN","33.2219","P32","stanford_expts","5"
"20R1U-N-T29-5x","20R1U","20","R1","U","N","T29","5","MP1","UNKNOWN","33.81296","P32","stanford_expts","5"
"20R1U-N-T29-5x","20R1U","20","R1","U","N","T29","5","MP1","UNKNOWN","Undetermined","P32","stanford_expts","5"
"10R1F-N-T7-1x","10R1F","10","R1","F","N","T7","1","MP1","UNKNOWN","12.87578","P32","stanford_expts","5"
"10R1F-N-T7-1x","10R1F","10","R1","F","N","T7","1","MP1","UNKNOWN","13.55331","P32","stanford_expts","5"
"10R1F-N-T7-5x","10R1F","10","R1","F","N","T7","5","MP1","UNKNOWN","17.24526","P32","stanford_expts","5"
"10R1F-N-T10-5x","10R1F","10","R1","F","N","T10","5","MP1","UNKNOWN","17.30482","P32","stanford_expts","5"
"20R1U-N-T36-1x","20R1U","20","R1","U","N","T36","1","MP1","UNKNOWN","34.55466","P32","stanford_expts","5"
"20R1U-N-T36-1x","20R1U","20","R1","U","N","T36","1","MP1","UNKNOWN","34.54629","P32","stanford_expts","5"
"20R1U-N-T36-5x","20R1U","20","R1","U","N","T36","5","MP1","UNKNOWN","Undetermined","P32","stanford_expts","5"
"20R1U-N-T36-5x","20R1U","20","R1","U","N","T36","5","MP1","UNKNOWN","Undetermined","P32","stanford_expts","5"
"10R1F-N-T10-1x","10R1F","10","R1","F","N","T10","1","MP1","UNKNOWN","13.25506","P32","stanford_expts","5"
"10R1F-N-T10-1x","10R1F","10","R1","F","N","T10","1","MP1","UNKNOWN","13.15821","P32","stanford_expts","5"
"10R1F-N-T10-5x","10R1F","10","R1","F","N","T10","5","MP1","UNKNOWN","17.41411","P32","stanford_expts","5"
"10R1F-N-T22-5x","10R1F","10","R1","F","N","T22","5","MP1","UNKNOWN","17.25219","P32","stanford_expts","5"
"10R1F-N-T22-1x","10R1F","10","R1","F","N","T22","1","MP1","UNKNOWN","12.85718","P32","stanford_expts","5"
"10R1F-N-T22-1x","10R1F","10","R1","F","N","T22","1","MP1","UNKNOWN","13.21216","P32","stanford_expts","5"
"10R1F-N-T22-5x","10R1F","10","R1","F","N","T22","5","MP1","UNKNOWN","17.11729","P32","stanford_expts","5"
"10R1F-N-T36-5x","10R1F","10","R1","F","N","T36","5","MP1","UNKNOWN","19.52025","P32","stanford_expts","5"
"10R1F-N-T36-1x","10R1F","10","R1","F","N","T36","1","MP1","UNKNOWN","14.70234","P32","stanford_expts","5"
"10R1F-N-T36-1x","10R1F","10","R1","F","N","T36","1","MP1","UNKNOWN","14.61351","P32","stanford_expts","5"
"10R1F-N-T36-5x","10R1F","10","R1","F","N","T36","5","MP1","UNKNOWN","19.56883","P32","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P32","stanford_expts","extraction_control_5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P32","stanford_expts","extraction_control_5"
"15R1F-Y-T0-5x","15R1F","15","R1","F","Y","T0","5","MP1","UNKNOWN","16.90309","P36","stanford_expts","5"
"15R1F-N-T29-1x","15R1F","15","R1","F","N","T29","1","MP1","UNKNOWN","17.5022","P36","stanford_expts","5"
"15R1F-N-T29-1x","15R1F","15","R1","F","N","T29","1","MP1","UNKNOWN","17.73519","P36","stanford_expts","5"
"15R1F-N-T0-1x","15R1F","15","R1","F","N","T0","1","MP1","UNKNOWN","13.87042","P36","stanford_expts","5"
"15R1F-N-T0-1x","15R1F","15","R1","F","N","T0","1","MP1","UNKNOWN","13.51383","P36","stanford_expts","5"
"15R1F-N-T0-5x","15R1F","15","R1","F","N","T0","5","MP1","UNKNOWN","22.58351","P36","stanford_expts","5"
"15R1F-N-T0-5x","15R1F","15","R1","F","N","T0","5","MP1","UNKNOWN","22.62146","P36","stanford_expts","5"
"15R1F-Y-T0-1x","15R1F","15","R1","F","Y","T0","1","MP1","UNKNOWN","13.12412","P36","stanford_expts","5"
"15R1F-Y-T0-1x","15R1F","15","R1","F","Y","T0","1","MP1","UNKNOWN","13.24338","P36","stanford_expts","5"
"15R1F-Y-T0-5x","15R1F","15","R1","F","Y","T0","5","MP1","UNKNOWN","16.60125","P36","stanford_expts","5"
"15R1F-Y-T1-5x","15R1F","15","R1","F","Y","T1","5","MP1","UNKNOWN","18.54996","P36","stanford_expts","5"
"15R1F-N-T36-1x","15R1F","15","R1","F","N","T36","1","MP1","UNKNOWN","18.2784","P36","stanford_expts","5"
"15R1F-N-T36-1x","15R1F","15","R1","F","N","T36","1","MP1","UNKNOWN","18.49062","P36","stanford_expts","5"
"15R1F-N-T1-1x","15R1F","15","R1","F","N","T1","1","MP1","UNKNOWN","15.05214","P36","stanford_expts","5"
"15R1F-N-T1-1x","15R1F","15","R1","F","N","T1","1","MP1","UNKNOWN","15.45729","P36","stanford_expts","5"
"15R1F-N-T1-5x","15R1F","15","R1","F","N","T1","5","MP1","UNKNOWN","19.8679","P36","stanford_expts","5"
"15R1F-N-T1-5x","15R1F","15","R1","F","N","T1","5","MP1","UNKNOWN","19.48369","P36","stanford_expts","5"
"15R1F-Y-T1-1x","15R1F","15","R1","F","Y","T1","1","MP1","UNKNOWN","13.67415","P36","stanford_expts","5"
"15R1F-Y-T1-1x","15R1F","15","R1","F","Y","T1","1","MP1","UNKNOWN","14.06062","P36","stanford_expts","5"
"15R1F-Y-T1-5x","15R1F","15","R1","F","Y","T1","5","MP1","UNKNOWN","18.71665","P36","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P36","stanford_expts","extraction_control_5"
"15R1F-Y-T3-5x","15R1F","15","R1","F","Y","T3","5","MP1","UNKNOWN","23.89092","P36","stanford_expts","5"
"15R1F-Y-T29-1x","15R1F","15","R1","F","Y","T29","1","MP1","UNKNOWN","18.84013","P36","stanford_expts","5"
"15R1F-Y-T29-1x","15R1F","15","R1","F","Y","T29","1","MP1","UNKNOWN","18.92086","P36","stanford_expts","5"
"15R1F-N-T3-1x","15R1F","15","R1","F","N","T3","1","MP1","UNKNOWN","14.90452","P36","stanford_expts","5"
"15R1F-N-T3-1x","15R1F","15","R1","F","N","T3","1","MP1","UNKNOWN","14.67193","P36","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P36","stanford_expts","extraction_control_5"
"15R1F-N-T3-5x","15R1F","15","R1","F","N","T3","5","MP1","UNKNOWN","19.11942","P36","stanford_expts","5"
"15R1F-N-T3-5x","15R1F","15","R1","F","N","T3","5","MP1","UNKNOWN","18.86728","P36","stanford_expts","5"
"15R1F-Y-T3-1x","15R1F","15","R1","F","Y","T3","1","MP1","UNKNOWN","14.31983","P36","stanford_expts","5"
"15R1F-Y-T3-1x","15R1F","15","R1","F","Y","T3","1","MP1","UNKNOWN","14.63352","P36","stanford_expts","5"
"15R1F-Y-T3-5x","15R1F","15","R1","F","Y","T3","5","MP1","UNKNOWN","24.76942","P36","stanford_expts","5"
"15R1F-Y-T5-5x","15R1F","15","R1","F","Y","T5","5","MP1","UNKNOWN","19.56524","P36","stanford_expts","5"
"15R1F-Y-T36-1x","15R1F","15","R1","F","Y","T36","1","MP1","UNKNOWN","19.82417","P36","stanford_expts","5"
"15R1F-Y-T36-1x","15R1F","15","R1","F","Y","T36","1","MP1","UNKNOWN","19.75631","P36","stanford_expts","5"
"15R1F-N-T5-1x","15R1F","15","R1","F","N","T5","1","MP1","UNKNOWN","15.68288","P36","stanford_expts","5"
"15R1F-N-T5-1x","15R1F","15","R1","F","N","T5","1","MP1","UNKNOWN","16.03024","P36","stanford_expts","5"
"15R1F-N-T5-5x","15R1F","15","R1","F","N","T5","5","MP1","UNKNOWN","20.21908","P36","stanford_expts","5"
"15R1F-N-T5-5x","15R1F","15","R1","F","N","T5","5","MP1","UNKNOWN","19.79514","P36","stanford_expts","5"
"15R1F-Y-T5-1x","15R1F","15","R1","F","Y","T5","1","MP1","UNKNOWN","14.70028","P36","stanford_expts","5"
"15R1F-Y-T5-1x","15R1F","15","R1","F","Y","T5","1","MP1","UNKNOWN","14.88899","P36","stanford_expts","5"
"15R1F-Y-T5-5x","15R1F","15","R1","F","Y","T5","5","MP1","UNKNOWN","19.90257","P36","stanford_expts","5"
"15R1F-Y-T7-5x","15R1F","15","R1","F","Y","T7","5","MP1","UNKNOWN","20.63725","P36","stanford_expts","5"
"15R1F-N-T29-5x","15R1F","15","R1","F","N","T29","5","MP1","UNKNOWN","22.80889","P36","stanford_expts","5"
"15R1F-N-T29-5x","15R1F","15","R1","F","N","T29","5","MP1","UNKNOWN","22.88413","P36","stanford_expts","5"
"15R1F-N-T7-1x","15R1F","15","R1","F","N","T7","1","MP1","UNKNOWN","15.40609","P36","stanford_expts","5"
"15R1F-N-T7-1x","15R1F","15","R1","F","N","T7","1","MP1","UNKNOWN","15.39688","P36","stanford_expts","5"
"15R1F-N-T7-5x","15R1F","15","R1","F","N","T7","5","MP1","UNKNOWN","20.68106","P36","stanford_expts","5"
"15R1F-N-T7-5x","15R1F","15","R1","F","N","T7","5","MP1","UNKNOWN","20.26982","P36","stanford_expts","5"
"15R1F-Y-T7-1x","15R1F","15","R1","F","Y","T7","1","MP1","UNKNOWN","15.77841","P36","stanford_expts","5"
"15R1F-Y-T7-1x","15R1F","15","R1","F","Y","T7","1","MP1","UNKNOWN","16.1172","P36","stanford_expts","5"
"15R1F-Y-T7-5x","15R1F","15","R1","F","Y","T7","5","MP1","UNKNOWN","20.36007","P36","stanford_expts","5"
"15R1F-Y-T10-5x","15R1F","15","R1","F","Y","T10","5","MP1","UNKNOWN","20.52884","P36","stanford_expts","5"
"15R1F-N-T36-5x","15R1F","15","R1","F","N","T36","5","MP1","UNKNOWN","23.86005","P36","stanford_expts","5"
"15R1F-N-T36-5x","15R1F","15","R1","F","N","T36","5","MP1","UNKNOWN","23.4589","P36","stanford_expts","5"
"15R1F-N-T10-1x","15R1F","15","R1","F","N","T10","1","MP1","UNKNOWN","16.20155","P36","stanford_expts","5"
"15R1F-N-T10-1x","15R1F","15","R1","F","N","T10","1","MP1","UNKNOWN","16.25616","P36","stanford_expts","5"
"15R1F-N-T10-5x","15R1F","15","R1","F","N","T10","5","MP1","UNKNOWN","21.02678","P36","stanford_expts","5"
"15R1F-N-T10-5x","15R1F","15","R1","F","N","T10","5","MP1","UNKNOWN","20.94496","P36","stanford_expts","5"
"15R1F-Y-T10-1x","15R1F","15","R1","F","Y","T10","1","MP1","UNKNOWN","16.04714","P36","stanford_expts","5"
"15R1F-Y-T10-1x","15R1F","15","R1","F","Y","T10","1","MP1","UNKNOWN","16.58259","P36","stanford_expts","5"
"15R1F-Y-T10-5x","15R1F","15","R1","F","Y","T10","5","MP1","UNKNOWN","20.59846","P36","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P36","stanford_expts","extraction_control_5"
"15R1F-Y-T14-5x","15R1F","15","R1","F","Y","T14","5","MP1","UNKNOWN","22.36527","P36","stanford_expts","5"
"15R1F-Y-T29-5x","15R1F","15","R1","F","Y","T29","5","MP1","UNKNOWN","24.88727","P36","stanford_expts","5"
"15R1F-Y-T29-5x","15R1F","15","R1","F","Y","T29","5","MP1","UNKNOWN","25.77681","P36","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P36","stanford_expts","extraction_control_5"
"15R1F-N-T14-1x","15R1F","15","R1","F","N","T14","1","MP1","UNKNOWN","16.92106","P36","stanford_expts","5"
"15R1F-N-T14-1x","15R1F","15","R1","F","N","T14","1","MP1","UNKNOWN","17.00066","P36","stanford_expts","5"
"15R1F-N-T14-5x","15R1F","15","R1","F","N","T14","5","MP1","UNKNOWN","22.6755","P36","stanford_expts","5"
"15R1F-N-T14-5x","15R1F","15","R1","F","N","T14","5","MP1","UNKNOWN","22.37899","P36","stanford_expts","5"
"15R1F-Y-T14-1x","15R1F","15","R1","F","Y","T14","1","MP1","UNKNOWN","16.6946","P36","stanford_expts","5"
"15R1F-Y-T14-1x","15R1F","15","R1","F","Y","T14","1","MP1","UNKNOWN","16.70282","P36","stanford_expts","5"
"15R1F-Y-T14-5x","15R1F","15","R1","F","Y","T14","5","MP1","UNKNOWN","22.63484","P36","stanford_expts","5"
"15R1F-Y-T22-5x","15R1F","15","R1","F","Y","T22","5","MP1","UNKNOWN","24.30566","P36","stanford_expts","5"
"15R1F-Y-T36-5x","15R1F","15","R1","F","Y","T36","5","MP1","UNKNOWN","25.30597","P36","stanford_expts","5"
"15R1F-Y-T36-5x","15R1F","15","R1","F","Y","T36","5","MP1","UNKNOWN","26.17447","P36","stanford_expts","5"
"15R1F-N-T22-1x","15R1F","15","R1","F","N","T22","1","MP1","UNKNOWN","16.84","P36","stanford_expts","5"
"15R1F-N-T22-1x","15R1F","15","R1","F","N","T22","1","MP1","UNKNOWN","16.76944","P36","stanford_expts","5"
"15R1F-N-T22-5x","15R1F","15","R1","F","N","T22","5","MP1","UNKNOWN","23.64027","P36","stanford_expts","5"
"15R1F-N-T22-5x","15R1F","15","R1","F","N","T22","5","MP1","UNKNOWN","23.30787","P36","stanford_expts","5"
"15R1F-Y-T22-1x","15R1F","15","R1","F","Y","T22","1","MP1","UNKNOWN","18.86987","P36","stanford_expts","5"
"15R1F-Y-T22-1x","15R1F","15","R1","F","Y","T22","1","MP1","UNKNOWN","19.0062","P36","stanford_expts","5"
"15R1F-Y-T22-5x","15R1F","15","R1","F","Y","T22","5","MP1","UNKNOWN","24.51469","P36","stanford_expts","5"
"15R2F-N-T0-2x","15R2F","15","R2","F","N","T0","2","ORF","UNKNOWN","Undetermined","P42","stanford_expts","5"
"15R2F-N-T0-2x","15R2F","15","R2","F","N","T0","2","ORF","UNKNOWN","31.44891","P42","stanford_expts","5"
"15R2F-N-T0-5x","15R2F","15","R2","F","N","T0","5","ORF","UNKNOWN","25.56183","P42","stanford_expts","5"
"15R2F-N-T0-5x","15R2F","15","R2","F","N","T0","5","ORF","UNKNOWN","24.91418","P42","stanford_expts","5"
"15R2F-N-T29-2x","15R2F","15","R2","F","N","T29","2","ORF","UNKNOWN","32.59627","P42","stanford_expts","5"
"15R2F-N-T29-2x","15R2F","15","R2","F","N","T29","2","ORF","UNKNOWN","24.18601","P42","stanford_expts","5"
"15R2F-N-T1-2x","15R2F","15","R2","F","N","T1","2","ORF","UNKNOWN","34.83794","P42","stanford_expts","5"
"15R2F-N-T1-2x","15R2F","15","R2","F","N","T1","2","ORF","UNKNOWN","26.14488","P42","stanford_expts","5"
"15R2F-N-T1-5x","15R2F","15","R2","F","N","T1","5","ORF","UNKNOWN","28.90861","P42","stanford_expts","5"
"15R2F-N-T1-5x","15R2F","15","R2","F","N","T1","5","ORF","UNKNOWN","24.98217","P42","stanford_expts","5"
"15R2F-N-T36-2x","15R2F","15","R2","F","N","T36","2","ORF","UNKNOWN","29.68411","P42","stanford_expts","5"
"15R2F-N-T36-2x","15R2F","15","R2","F","N","T36","2","ORF","UNKNOWN","24.26461","P42","stanford_expts","5"
"15R2F-N-T3-2x","15R2F","15","R2","F","N","T3","2","ORF","UNKNOWN","26.36332","P42","stanford_expts","5"
"15R2F-N-T3-2x","15R2F","15","R2","F","N","T3","2","ORF","UNKNOWN","28.67084","P42","stanford_expts","5"
"15R2F-N-T3-5x","15R2F","15","R2","F","N","T3","5","ORF","UNKNOWN","24.62421","P42","stanford_expts","5"
"15R2F-N-T3-5x","15R2F","15","R2","F","N","T3","5","ORF","UNKNOWN","24.65128","P42","stanford_expts","5"
"15R2F-N-T29-5x","15R2F","15","R2","F","N","T29","5","ORF","UNKNOWN","24.31293","P42","stanford_expts","5"
"15R2F-N-T29-5x","15R2F","15","R2","F","N","T29","5","ORF","UNKNOWN","24.2604","P42","stanford_expts","5"
"15R2F-N-T5-2x","15R2F","15","R2","F","N","T5","2","ORF","UNKNOWN","32.6876","P42","stanford_expts","5"
"15R2F-N-T5-2x","15R2F","15","R2","F","N","T5","2","ORF","UNKNOWN","24.77942","P42","stanford_expts","5"
"15R2F-N-T5-1to10x","15R2F","15","R2","F","N","T5","1","ORF","UNKNOWN","25.63223","P42","stanford_expts","5"
"15R2F-N-T5-1to10x","15R2F","15","R2","F","N","T5","1","ORF","UNKNOWN","25.78496","P42","stanford_expts","5"
"15R2F-N-T36-5x","15R2F","15","R2","F","N","T36","5","ORF","UNKNOWN","25.24935","P42","stanford_expts","5"
"15R2F-N-T36-5x","15R2F","15","R2","F","N","T36","5","ORF","UNKNOWN","25.60931","P42","stanford_expts","5"
"15R2F-N-T7-2x","15R2F","15","R2","F","N","T7","2","ORF","UNKNOWN","Undetermined","P42","stanford_expts","5"
"15R2F-N-T7-2x","15R2F","15","R2","F","N","T7","2","ORF","UNKNOWN","23.96833","P42","stanford_expts","5"
"15R2F-N-T7-5x","15R2F","15","R2","F","N","T7","5","ORF","UNKNOWN","24.69566","P42","stanford_expts","5"
"15R2F-N-T7-5x","15R2F","15","R2","F","N","T7","5","ORF","UNKNOWN","24.77517","P42","stanford_expts","5"
"15R2F-N-T10-2x","15R2F","15","R2","F","N","T10","2","ORF","UNKNOWN","39.4848","P42","stanford_expts","5"
"15R2F-N-T10-2x","15R2F","15","R2","F","N","T10","2","ORF","UNKNOWN","25.80391","P42","stanford_expts","5"
"15R2F-N-T10-5x","15R2F","15","R2","F","N","T10","5","ORF","UNKNOWN","24.93337","P42","stanford_expts","5"
"15R2F-N-T10-5x","15R2F","15","R2","F","N","T10","5","ORF","UNKNOWN","25.2079","P42","stanford_expts","5"
"15R2F-N-T14-2x","15R2F","15","R2","F","N","T14","2","ORF","UNKNOWN","40.99011","P42","stanford_expts","5"
"15R2F-N-T14-2x","15R2F","15","R2","F","N","T14","2","ORF","UNKNOWN","23.44189","P42","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"ORF","NTC","Undetermined","P42","stanford_expts","extraction_control_5"
NA,NA,NA,NA,NA,NA,NA,NA,"ORF","NTC","Undetermined","P42","stanford_expts","extraction_control_5"
"15R2F-N-T22-2x","15R2F","15","R2","F","N","T22","2","ORF","UNKNOWN","26.07087","P42","stanford_expts","5"
"15R2F-N-T22-2x","15R2F","15","R2","F","N","T22","2","ORF","UNKNOWN","23.22839","P42","stanford_expts","5"
"15R1U-N-T0-1x","15R1U","15","R1","U","N","T0","1","ORF","UNKNOWN","22.1947","P46","stanford_expts","5"
"15R1U-N-T0-5x","15R1U","15","R1","U","N","T0","5","ORF","UNKNOWN","23.81418","P46","stanford_expts","5"
"15R1U-N-T0-5x","15R1U","15","R1","U","N","T0","5","ORF","UNKNOWN","23.65979","P46","stanford_expts","5"
"15R1U-N-T29-2x","15R1U","15","R1","U","N","T29","2","ORF","UNKNOWN","36.77351","P46","stanford_expts","5"
"15R1U-N-T29-2x","15R1U","15","R1","U","N","T29","2","ORF","UNKNOWN","Undetermined","P46","stanford_expts","5"
"15R1U-N-T1-2x","15R1U","15","R1","U","N","T1","2","ORF","UNKNOWN","21.94304","P46","stanford_expts","5"
"15R1U-N-T1-2x","15R1U","15","R1","U","N","T1","2","ORF","UNKNOWN","21.93386","P46","stanford_expts","5"
"15R1U-N-T1-5x","15R1U","15","R1","U","N","T1","5","ORF","UNKNOWN","23.11892","P46","stanford_expts","5"
"15R1U-N-T36-2x","15R1U","15","R1","U","N","T36","2","ORF","UNKNOWN","34.37169","P46","stanford_expts","5"
"15R1U-N-T3-2x","15R1U","15","R1","U","N","T3","2","ORF","UNKNOWN","23.90615","P46","stanford_expts","5"
"15R1U-N-T3-2x","15R1U","15","R1","U","N","T3","2","ORF","UNKNOWN","24.16082","P46","stanford_expts","5"
"15R1U-N-T3-5x","15R1U","15","R1","U","N","T3","5","ORF","UNKNOWN","25.42495","P46","stanford_expts","5"
"15R1U-N-T3-5x","15R1U","15","R1","U","N","T3","5","ORF","UNKNOWN","25.28376","P46","stanford_expts","5"
"15R1U-N-T29-5x","15R1U","15","R1","U","N","T29","5","ORF","UNKNOWN","Undetermined","P46","stanford_expts","5"
"15R1U-N-T29-5x","15R1U","15","R1","U","N","T29","5","ORF","UNKNOWN","Undetermined","P46","stanford_expts","5"
"15R1U-N-T5-2x","15R1U","15","R1","U","N","T5","2","ORF","UNKNOWN","25.96004","P46","stanford_expts","5"
"15R1U-N-T5-2x","15R1U","15","R1","U","N","T5","2","ORF","UNKNOWN","25.86968","P46","stanford_expts","5"
"15R1U-N-T5-5x","15R1U","15","R1","U","N","T5","5","ORF","UNKNOWN","27.50695","P46","stanford_expts","5"
"15R1U-N-T5-5x","15R1U","15","R1","U","N","T5","5","ORF","UNKNOWN","27.30286","P46","stanford_expts","5"
"15R1U-N-T36-5x","15R1U","15","R1","U","N","T36","5","ORF","UNKNOWN","Undetermined","P46","stanford_expts","5"
"15R1U-N-T36-5x","15R1U","15","R1","U","N","T36","5","ORF","UNKNOWN","34.57014","P46","stanford_expts","5"
"15R1U-N-T7-2x","15R1U","15","R1","U","N","T7","2","ORF","UNKNOWN","28.23786","P46","stanford_expts","5"
"15R1U-N-T7-2x","15R1U","15","R1","U","N","T7","2","ORF","UNKNOWN","28.72231","P46","stanford_expts","5"
"15R1U-N-T7-5x","15R1U","15","R1","U","N","T7","5","ORF","UNKNOWN","28.976","P46","stanford_expts","5"
"15R1U-N-T7-5x","15R1U","15","R1","U","N","T7","5","ORF","UNKNOWN","29.20857","P46","stanford_expts","5"
"15R1U-N-T10-2x","15R1U","15","R1","U","N","T10","2","ORF","UNKNOWN","27.70246","P46","stanford_expts","5"
"15R1U-N-T10-2x","15R1U","15","R1","U","N","T10","2","ORF","UNKNOWN","27.95254","P46","stanford_expts","5"
"15R1U-N-T10-5x","15R1U","15","R1","U","N","T10","5","ORF","UNKNOWN","29.20361","P46","stanford_expts","5"
"15R1U-N-T10-5x","15R1U","15","R1","U","N","T10","5","ORF","UNKNOWN","29.21797","P46","stanford_expts","5"
"15R1U-N-T14-2x","15R1U","15","R1","U","N","T14","2","ORF","UNKNOWN","32.22411","P46","stanford_expts","5"
"15R1U-N-T14-2x","15R1U","15","R1","U","N","T14","2","ORF","UNKNOWN","32.28688","P46","stanford_expts","5"
"15R1U-N-T14-5x","15R1U","15","R1","U","N","T14","5","ORF","UNKNOWN","33.70599","P46","stanford_expts","5"
"15R1U-N-T14-5x","15R1U","15","R1","U","N","T14","5","ORF","UNKNOWN","33.76076","P46","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"ORF","NTC","Undetermined","P46","stanford_expts","extraction_control_5"
NA,NA,NA,NA,NA,NA,NA,NA,"ORF","NTC","Undetermined","P46","stanford_expts","extraction_control_5"
"15R1U-N-T22-2x","15R1U","15","R1","U","N","T22","2","ORF","UNKNOWN","34.50672","P46","stanford_expts","5"
"15R1U-N-T22-2x","15R1U","15","R1","U","N","T22","2","ORF","UNKNOWN","33.63302","P46","stanford_expts","5"
"15R1U-N-T22-5x","15R1U","15","R1","U","N","T22","5","ORF","UNKNOWN","Undetermined","P46","stanford_expts","5"
"15R1U-N-T22-5x","15R1U","15","R1","U","N","T22","5","ORF","UNKNOWN","35.43996","P46","stanford_expts","5"
"15R2U-N-T0-2x","15R2U","15","R2","U","N","T0","2","ORF","UNKNOWN","25.58127","P47","stanford_expts","5"
"15R2U-N-T0-2x","15R2U","15","R2","U","N","T0","2","ORF","UNKNOWN","25.47437","P47","stanford_expts","5"
"15R2U-N-T0-5x","15R2U","15","R2","U","N","T0","5","ORF","UNKNOWN","26.62127","P47","stanford_expts","5"
